PlotNumber,SiteUnit1,SiteUnit2,SiteUnit3,SiteUnit4,SiteUnit5,SiteUnit6,SiteUnit7,SiteUnit8,SiteUnit9,SiteUnit10,SiteUnit
96OP532,,,,,,,,,,,IDF xh 2 /101
96OP539,,,,,,,,,,,IDF dk 2 /101
96OP558,,,,,,,,,,,IDF dk 2 /101
96OP571,,,,,,,,,,,IDF dk 2 /101
96OP572,,,,,,,,,,,IDF dk 2 /101
96OP579,,,,,,,,,,,IDF dk 2 /101
97001,,,,,,,,,,,MS  xk 2 /101
97014,,,,,,,,,,,IDF dk 1 /101
97022,,,,,,,,,,,IDF dc /101.2
97033,,,,,,,,,,,MS  xk 2 /101
97--052,,,,,,,,,,,BWBSdk   /101
97--069,,,,,,,,,,,BWBSdk   /101
97--113,,,,,,,,,,,BWBSmk   /101
97--117,,,,,,,,,,,BWBSmk   /101
97--167,,,,,,,,,,,BWBSmk   /101
97306,,,,,,,,,,,IDF xh 2 /101
97350,,,,,,,,,,,MS  xk 1 /101b
97401,,,,,,,,,,,MS  dc 3 /101
97802,,,,,,,,,,,MS  xk 1 /101b
97PH503,,,,,,,,,,,IDF dk 1 /101
9800025,,,,,,,,,,,ESSFdk 2 /101
9800042,,,,,,,,,,,SBS dk   /01
9800069,,,,,,,,,,,CWH xm 1 /01
9800076,,,,,,,,,,,CWH xm 2 /01
9800080,,,,,,,,,,,CWH xm 2 /01
9800082,,,,,,,,,,,CWH xm 2 /01
9800149,,,,,,,,,,,CWH xm 2 /01
9800155,,,,,,,,,,,CWH xm 2 /01
9800326,,,,,,,,,,,BWBSmk   /101
9800366,,,,,,,,,,,SBS mw   /01
9800375,,,,,,,,,,,SBS mw   /01
9800431,,,,,,,,,,,ESSFxv 2 /01
9800432,,,,,,,,,,,ESSFxv 2 /01
9800433,,,,,,,,,,,ESSFxv 2 /01
9800434,,,,,,,,,,,ESSFxv 2 /01
9800793,,,,,,,,,,,IDF dk 5 /101
9800798,,,,,,,,,,,IDF dk 5 /101
98--008,,,,,,,,,,,IDF xm   /01
9800800,,,,,,,,,,,IDF dk 5 /101
9800845,,,,,,,,,,,IDF dk 5 /101
9800861,,,,,,,,,,,IDF dk 5 /101
9800862,,,,,,,,,,,IDF dk 5 /101
9800863,,,,,,,,,,,IDF dk 5 /101
9800865,,,,,,,,,,,IDF dk 5 /101
98-009,,,,,,,,,,,PP  xh 2 /101
98--010,,,,,,,,,,,IDF xm   /01
9801336,,,,,,,,,,,CWH xm 2 /01
98-014,,,,,,,,,,,PP  xh 2 /101
9801427,,,,,,,,,,,CWH xm 2 /01
9801433,,,,,,,,,,,CWH xm 2 /01
9801436,,,,,,,,,,,CWH xm 2 /01
9801445,,,,,,,,,,,CWH xm 2 /01
9802000,,,,,,,,,,,CDF mm   /01
9802052,,,,,,,,,,,CDF mm   /01
9802053,,,,,,,,,,,CDF mm   /01
9802068,,,,,,,,,,,CWH xm 1 /01
9802071,,,,,,,,,,,CWH xm 1 /01
9802099,,,,,,,,,,,IDF xh 1 /101
9802106,,,,,,,,,,,PP  xh 1 /101
9803136,,,,,,,,,,,MS  xk 3 /101
9803146,,,,,,,,,,,MS  xk 3 /101
9803254,,,,,,,,,,,MS  xk 2 /101
9803256,,,,,,,,,,,MS  xk 2 /101
9803258,,,,,,,,,,,MS  xk 2 /101
9803282,,,,,,,,,,,ESSFxv 2 /01
9803285,,,,,,,,,,,ESSFxv 2 /01
98-047,,,,,,,,,,,MS  xv   /01
98-053,,,,,,,,,,,IDF dk 1 /101
98-055,,,,,,,,,,,ESSFxc 3 /101
98-057,,,,,,,,,,,ESSFxc 3 /101
9805722,,,,,,,,,,,ICH mw 3 /101
9805726,,,,,,,,,,,ESSFdc 3 /101
9805727,,,,,,,,,,,SBS mm /101
9805728,,,,,,,,,,,IDF mw 2 /101
9805737,,,,,,,,,,,ESSFdc 3 /101
9805738,,,,,,,,,,,ICH mk 2 /101
9805744,,,,,,,,,,,SBS mm /101
9805749,,,,,,,,,,,ESSFwcw  /101
9805754,,,,,,,,,,,ESSFdc 3 /101
9805759,,,,,,,,,,,ESSFdc 3 /101
9805761,,,,,,,,,,,ESSFwcw  /101
98-060,,,,,,,,,,,IDF dk 1 /101
98-062,,,,,,,,,,,IDF dc /101.1
9806238,,,,,,,,,,,ESSFwcw  /101
98-067,,,,,,,,,,,ESSFxc 3 /101
9806764,,,,,,,,,,,ESSFmc   /01
98-068,,,,,,,,,,,MS  dc 3 /101
98-070,,,,,,,,,,,MS  dc 3 /101
98-072,,,,,,,,,,,MS  dc 3 /101
98-079,,,,,,,,,,,MS  dc 3 /101
98-082,,,,,,,,,,,MS  dc 3 /101
98-084,,,,,,,,,,,MS  dc 3 /101
98-097,,,,,,,,,,,ESSFdv 2 /101
98-099,,,,,,,,,,,IDF dc /101.1
98-101,,,,,,,,,,,PP  xh 2 /101
98-104,,,,,,,,,,,PP  xw /101
98-118,,,,,,,,,,,IDF dk 1 /101
98-154,,,,,,,,,,,ESSFxc 3 /101
98-159,,,,,,,,,,,MS  xk 3 /101
98-174,,,,,,,,,,,MS  dc 3 /101
98-176,,,,,,,,,,,MS  dc 3 /101
98-180,,,,,,,,,,,ESSFdv 2 /101
98-183,,,,,,,,,,,MS  dc 1 /101
98-185,,,,,,,,,,,MS  dc 1 /101
98-187,,,,,,,,,,,MS  dc 1 /101
98-188,,,,,,,,,,,MS  dc 1 /101
98-196,,,,,,,,,,,MS  mw 2 /101
98-197,,,,,,,,,,,MS  mw 2 /101
98-256,,,,,,,,,,,MS  xk 3 /101
98-277,,,,,,,,,,,MS  dc 3 /101
98-282,,,,,,,,,,,ESSFdv 2 /101
98-289,,,,,,,,,,,ESSFdv 1 /101
98-293,,,,,,,,,,,ESSFmw 2 /101.1
98-336,,,,,,,,,,,MS  xv   /01
98-350,,,,,,,,,,,ESSFdv 2 /101
98-370,,,,,,,,,,,ESSFdv 2 /101
98-373,,,,,,,,,,,ESSFdv 2 /101
98-377,,,,,,,,,,,MS  dc 3 /101
98-387,,,,,,,,,,,MS  dc 3 /101
98-388,,,,,,,,,,,IDF dc /101.2
98-501,,,,,,,,,,,MS  dc 1 /101
98-702,,,,,,,,,,,IDF dc /101.1
98-714,,,,,,,,,,,ESSFmw 2 /101.1
98-716,,,,,,,,,,,MS  dc 1 /101
98-730,,,,,,,,,,,ESSFmw 2 /101.1
98-733,,,,,,,,,,,ESSFmw 2 /101.1
98-734,,,,,,,,,,,ESSFmw 2 /101.1
98-738,,,,,,,,,,,MS  mw 2 /101
98-739,,,,,,,,,,,MS  mw 2 /101
98-743,,,,,,,,,,,ESSFmw 2 /101.1
98-746,,,,,,,,,,,ESSFdv 1 /101
98-800,,,,,,,,,,,ESSFmw 2 /101.1
98-807,,,,,,,,,,,ESSFmw 2 /101.1
98-810,,,,,,,,,,,ESSFmw 2 /101.1
98-813,,,,,,,,,,,IDF dc /101.1
98-814,,,,,,,,,,,MS  dc 1 /101
98-818,,,,,,,,,,,IDF dc /101.1
98-830,,,,,,,,,,,IDF dc /101.1
98-831,,,,,,,,,,,IDF xc /101
98-839,,,,,,,,,,,ESSFdv 1 /101
98-846,,,,,,,,,,,IDF dc /101.1
98-847,,,,,,,,,,,ESSFdv 2 /101
98-848,,,,,,,,,,,ESSFdv 2 /101
98-853,,,,,,,,,,,MS  dc 3 /101
98-872,,,,,,,,,,,ESSFmw 2 /101.1
98-878,,,,,,,,,,,ESSFdv 1 /101
98-880,,,,,,,,,,,ESSFdv 1 /101
98-893,,,,,,,,,,,IDF dc /101.1
98-895,,,,,,,,,,,IDF dc /101.1
98-905,,,,,,,,,,,ESSFdv 1 /101
98-910,,,,,,,,,,,IDF dc /101.1
98-912,,,,,,,,,,,IDF dc /101.1
98-915,,,,,,,,,,,IDF dc /101.1
98-916,,,,,,,,,,,IDF dc /101.2
98-922,,,,,,,,,,,IDF dc /101.1
98-926,,,,,,,,,,,IDF dc /101.2
98-927,,,,,,,,,,,MS  dc 1 /101
98-929,,,,,,,,,,,MS  dc 1 /101
98-936,,,,,,,,,,,IDF dc /101.1
98-939,,,,,,,,,,,IDF dc /101.1
98-943,,,,,,,,,,,ESSFdv 2 /101
98-948,,,,,,,,,,,ESSFdv 2 /101
98-968,,,,,,,,,,,ESSFdv 2 /101
98-969,,,,,,,,,,,ESSFdv 2 /101
98-970,,,,,,,,,,,ESSFmw 2 /101.2
98-971,,,,,,,,,,,ESSFmw 2 /101.1
98-973,,,,,,,,,,,ESSFmw 2 /101.2
98-980,,,,,,,,,,,ESSFdv 1 /101
98-983,,,,,,,,,,,ESSFdv 1 /101
98-985,,,,,,,,,,,IDF dc /101.1
98-990,,,,,,,,,,,ESSFdv 1 /101
98-991,,,,,,,,,,,IDF dc /101.1
98-995,,,,,,,,,,,IDF xc /101
98DL006,,,,,,,,,,,IDF dk 1 /101
98DL011,,,,,,,,,,,MS  xk 3 /101
98DL030,,,,,,,,,,,ESSFxc 3 /101
98DL031,,,,,,,,,,,ESSFxc 3 /101
98DL041,,,,,,,,,,,MS  xv   /01
98DL048,,,,,,,,,,,MS  dc 3 /101
98DL052,,,,,,,,,,,ESSFmw 2 /101.1
98DL053,,,,,,,,,,,ESSFmw 2 /101.1
98DL061,,,,,,,,,,,ESSFdv 1 /101
98DL076,,,,,,,,,,,MS  xk 3 /101
98MR012,,,,,,,,,,,MS  xv   /01
98OK013,,,,,,,,,,,PP  xh 1 /101
98OK150,,,,,,,,,,,IDF xh 1 /101
98SL009,,,,,,,,,,,ICH mk 2 /101
98SL102,,,,,,,,,,,SBS mm /101
98SL107,,,,,,,,,,,SBS mm /101
98SL110,,,,,,,,,,,SBS mm /101
98SL116,,,,,,,,,,,SBS mm /101
98SL120,,,,,,,,,,,SBS mm /101
98SL124,,,,,,,,,,,SBS mm /101
98SL128,,,,,,,,,,,SBS mm /101
98SL131,,,,,,,,,,,ESSFwc 2 /01
98SL133,,,,,,,,,,,ICH mw 3 /101
98SL135,,,,,,,,,,,ESSFwc 2 /01
98SL137,,,,,,,,,,,ESSFwc 2/01
98SL202,,,,,,,,,,,ESSFwc 2/01
98SL220,,,,,,,,,,,ESSFdc 3 /101
98SL221,,,,,,,,,,,ESSFdc 3 /101
98SL224,,,,,,,,,,,SBS mm /101
98SL230,,,,,,,,,,,ESSFdc 3 /101
98VL021,,,,,,,,,,,MS  dc 1 /101
9902308,,,,,,,,,,,SBS mc 2 /01
9902310,,,,,,,,,,,SBS mc 2 /01
9903068,,,,,,,,,,,IDF dk 5 /101
9903073,,,,,,,,,,,IDF dk 5 /101
9903075,,,,,,,,,,,IDF dk 5 /101
9903076,,,,,,,,,,,IDF dk 5 /101
99DB001,,,,,,,,,,,IDF xh 1 /101
99DB004,,,,,,,,,,,MS  dm 2 /101
99DB021,,,,,,,,,,,ESSFdc 2 /101
99DB023,,,,,,,,,,,MS  dm 2 /101
99DL025,,,,,,,,,,,MS  dm 2 /101
99DL026,,,,,,,,,,,MS  dm 2 /101
99DM001,,,,,,,,,,,IDF dk 2 /101
99DM027,,,,,,,,,,,ESSFdc 2 /101
99DM035,,,,,,,,,,,ESSFdc 2 /101
99DM037,,,,,,,,,,,MS  dm 2 /101
99KJ022,,,,,,,,,,,ESSFdc 2 /101
99KJ030,,,,,,,,,,,MS  dm 2 /101
99MD026,,,,,,,,,,,ESSFdc 2 /101
99MD033,,,,,,,,,,,MS  dm 2 /101
99MD035,,,,,,,,,,,MS  dm 2 /101
99MD100,,,,,,,,,,,IDF dk 2 /101
99MR006,,,,,,,,,,,IDF xh 1 /101
99MR009,,,,,,,,,,,IDF xh 1 /101
99MR010,,,,,,,,,,,MS  mw 1 /101
99MR012,,,,,,,,,,,IDF xh 1 /101
99MR013,,,,,,,,,,,IDF dk 2 /101
99MR016,,,,,,,,,,,MS  dm 2 /101
99MR025,,,,,,,,,,,MS  xk 1 /101b
99MR030,,,,,,,,,,,MS  dm 2 /101
99MR032,,,,,,,,,,,ESSFmw 1 /101.2
99NB011,,,,,,,,,,,IDF dk 1 /101
99NB012,,,,,,,,,,,IDF dk 2 /101
99NB019,,,,,,,,,,,IDF dk 1 /101
99NB022,,,,,,,,,,,IDF dk 2 /101
99NB024,,,,,,,,,,,IDF dk 2 /101
99RV01,,,,,,,,,,,ESSFdc 3 /101
99RV02,,,,,,,,,,,ESSFdc 3 /101
99RV03,,,,,,,,,,,ESSFdc 3 /101
99RV04,,,,,,,,,,,ESSFdc 3 /101
99RV05,,,,,,,,,,,IDF dk 2 /101
99RV106,,,,,,,,,,,MS  dm 2 /101
99RV107,,,,,,,,,,,MS  dm 2 /101
99RV108,,,,,,,,,,,MS  dm 2 /101
99RV109,,,,,,,,,,,MS  dm 2 /101
99RV11,,,,,,,,,,,ESSFdc 3 /101
99RV110,,,,,,,,,,,MS  dm 2 /101
99RV116,,,,,,,,,,,MS  dm 2 /101
99RV118,,,,,,,,,,,MS  dm 2 /101
99RV123,,,,,,,,,,,MS  dm 2 /101
99RV124,,,,,,,,,,,ICH mk 2 /101
99RV128,,,,,,,,,,,MS  dm 2 /101
99RV17,,,,,,,,,,,IDF dk 2 /101
99RV18,,,,,,,,,,,IDF dk 2 /101
99RV20,,,,,,,,,,,IDF dk 2 /101
99RV22,,,,,,,,,,,IDF dk 2 /101
99RV29,,,,,,,,,,,IDF dk 1 /101
99RV30,,,,,,,,,,,IDF dk 2 /101
99RV37,,,,,,,,,,,IDF dk 1 /101
99RV39,,,,,,,,,,,IDF dk 1 /101
99RV40,,,,,,,,,,,IDF dk 1 /101
99RV41,,,,,,,,,,,IDF dk 1 /101
99RV43,,,,,,,,,,,IDF dk 1 /101
99RV45,,,,,,,,,,,IDF dk 1 /101
99RV49,,,,,,,,,,,MS  dm 2 /101
99RV52,,,,,,,,,,,MS  dm 2 /101
99RV67,,,,,,,,,,,MS  dm 2 /101
99RV74,,,,,,,,,,,IDF mw 1 /101$6C.1
99RV75,,,,,,,,,,,IDF mw 1 /101
99RV76,,,,,,,,,,,IDF mw 1 /101
99RV80,,,,,,,,,,,IDF mw 1 /101
99RV83,,,,,,,,,,,IDF mw 1 /101
99RV84,,,,,,,,,,,MS  dm 2 /101
99RV85,,,,,,,,,,,ESSFdc 2 /101
99RV90,,,,,,,,,,,MS  dm 2 /101
99RV93,,,,,,,,,,,ESSFdc 2 /101
99RV95,,,,,,,,,,,ESSFdc 2 /101
99RV98,,,,,,,,,,,ESSFxc 2 /101
99RV99,,,,,,,,,,,ESSFdc 2 /101
99SL304,,,,,,,,,,,ICH mw 3 /101
99SL310,,,,,,,,,,,SBS mm /101
99SL315,,,,,,,,,,,SBS mm /101
99SL316,,,,,,,,,,,SBS mm /101
99SL336,,,,,,,,,,,ICH mk 2 /101
99SL338,,,,,,,,,,,ICH mk 2 /101
99SL339,,,,,,,,,,,SBS mm /101
99SL340,,,,,,,,,,,SBS mm /101
99SL341,,,,,,,,,,,SBS mm /101
99SL345,,,,,,,,,,,SBS mm /101
99SL347,,,,,,,,,,,SBS mm /101
99SL348,,,,,,,,,,,ICH mk 2 /101
99SL358,,,,,,,,,,,ESSFwc 2 /01
99SL362,,,,,,,,,,,SBS mm /101
99SL363,,,,,,,,,,,SBS mm /101
99SL375,,,,,,,,,,,SBS mm /101
99SL378,,,,,,,,,,,ESSF vcw  /01
99SL379,,,,,,,,,,,ESSF vcw  /01
99SL400,,,,,,,,,,,SBS mm /101
99SL407,,,,,,,,,,,SBS mm /101
99SL411,,,,,,,,,,,ESSFwc 2/01
99SL412,,,,,,,,,,,ESSFwc 2/01
99SL427,,,,,,,,,,,ESSFdc 3 /101
99SL431,,,,,,,,,,,SBS mm /101
99SL437,,,,,,,,,,,SBS mm /101
99SL446,,,,,,,,,,,SBS mm /101
99SL465,,,,,,,,,,,ESSFwc 2 /01
99SL470,,,,,,,,,,,ESSF vcw  /01
A-196IF,,,,,,,,,,,ICH mw 2 /101
A-199IF,,,,,,,,,,,ICH mw 5 /101
A-248IF,,,,,,,,,,,ESSFdc 1 /101
A-297IF,,,,,,,,,,,ESSFwc 1 /101
A-434IF,,,,,,,,,,,ESSFdw   /101
A-602IF,,,,,,,,,,,ICH mw 4 /101
A770236,,,,,,,,,,,ESSFwc 2 /01
A770238,,,,,,,,,,,ESSFwc 2 /01
A780465,,,,,,,,,,,ICH vk 1 /01
A780468,,,,,,,,,,,ESSFwc 2 /01
A791296,,,,,,,,,,,ESSFdm   /101
A791468,,,,,,,,,,,ESSFmm 1 /01
A796875,,,,,,,,,,,ICH mm   /01
A796880,,,,,,,,,,,ICH wk 1 /101
A796914,,,,,,,,,,,ESSFdm   /101
A796922,,,,,,,,,,,ESSFdm   /101
A-907IF,,,,,,,,,,,ESSFdc 1 /101
ARS-12,,,,,,,,,,,ESSFwc 5 /101
ARS-134,,,,,,,,,,,ESSFdw   /101
ARS-15,,,,,,,,,,,ESSFdw   /101
ARS-29,,,,,,,,,,,ESSFdw   /101
ARS-34,,,,,,,,,,,ESSFdw   /101
ARS-36,,,,,,,,,,,ESSFdc 1 /101
ARS-45,,,,,,,,,,,ESSFwc 5 /101
As93144,,,,,,,,,,,ESSFdkw /101
As93151,,,,,,,,,,,ESSFdkw /101
As93162,,,,,,,,,,,ESSFdkw /101
AT01,,,,,,,,,,,BWBSdk   /101
AT05,,,,,,,,,,,BWBSdk   /101
AT10,,,,,,,,,,,BWBSdk   /101
AT12,,,,,,,,,,,BWBSdk   /101
AT13,,,,,,,,,,,BWBSdk   /101
AT19,,,,,,,,,,,BWBSdk   /101
b476b,,,,,,,,,,,IDF dm 2 /101
b47b5,,,,,,,,,,,IDF dm 2 /101
b523342,,,,,,,,,,,IDF dm 2 /101
B780459,,,,,,,,,,,ESSFwc 2 /01
B780460,,,,,,,,,,,ESSFwc 2 /01
B780461,,,,,,,,,,,ESSFwc 2 /01
B780462,,,,,,,,,,,ESSFwc 2 /01
B780470,,,,,,,,,,,ESSFwcw  /101
B780560,,,,,,,,,,,ESSFwc 2 /01
BAEZ002,,,,,,,,,,,MS  xv /01
BAEZ003,,,,,,,,,,,MS  xv /01
BAEZ009,,,,,,,,,,,MS  xv /01
BAEZ014,,,,,,,,,,,MS  xv /01
BAEZ018,,,,,,,,,,,MS  xv /01
BAEZ019,,,,,,,,,,,MS  xv /01
BB1005,,,,,,,,,,,MS  dk 2 /101
BB1032,,,,,,,,,,,ESSFdk 2 /101
BM1-3,,,,,,,,,,,ESSFdw   /101
BOR022,,,,,,,,,,,BWBSdk   /101
BOR031,,,,,,,,,,,BWBSdk   /101
BOR043,,,,,,,,,,,BWBSdk   /101
BOR049,,,,,,,,,,,BWBSdk   /101
BOR050,,,,,,,,,,,BWBSdk   /101
BOR052,,,,,,,,,,,BWBSdk   /101
BOR059,,,,,,,,,,,BWBSdk   /101
BOR071,,,,,,,,,,,BWBSmk   /101
BOR072,,,,,,,,,,,BWBSmk   /101
BOR073,,,,,,,,,,,BWBSmk   /101
BOR075,,,,,,,,,,,BWBSmk   /101
BOR082,,,,,,,,,,,BWBSmk   /101
BOR091,,,,,,,,,,,BWBSmk   /101
BOR093,,,,,,,,,,,BWBSmk   /101
BOR098,,,,,,,,,,,BWBSdk   /101
BOR101,,,,,,,,,,,BWBSmk   /101
BOR36,,,,,,,,,,,BWBSmk   /101
BPK015,,,,,,,,,,,MH  mm 1 /01
BPK016,,,,,,,,,,,MH  mm 1 /01
BPK025,,,,,,,,,,,MH  mm 1 /01
BPK029,,,,,,,,,,,MH  mm 1 /01
BPK050,,,,,,,,,,,MH  mm 1 /01
BPK082,,,,,,,,,,,MH  mm 1 /01
BPK083,,,,,,,,,,,MH  mm 1 /01
BQG11,,,,,,,,,,,ESSFdkw /101
BQG8,,,,,,,,,,,ESSFdkw /101
BQG9,,,,,,,,,,,ESSFdkw /101
BR 254,,,,,,,,,,,CWH ms 2 /01
BR 256,,,,,,,,,,,CWH ms 2 /01
BR23,,,,,,,,,,,ESSFdk 1 /101
BR32,,,,,,,,,,,ESSFdkw /101
BR37,,,,,,,,,,,ESSFdkw /101
BR40,,,,,,,,,,,ESSFdkw /101
BR43,,,,,,,,,,,ESSFdkw /101
BRA016,,,,,,,,,,,PP  xh 1 /101
BRA075,,,,,,,,,,,IDF xh 1 /101
BRA094,,,,,,,,,,,PP  xh 1 /101
BRA104,,,,,,,,,,,PP  xh 1 /101
BS 003,,,,,,,,,,,CWH ms 2 /01
BS 007,,,,,,,,,,,CWH vm 1 /01
BS 014,,,,,,,,,,,MH  mm 2 /01
BS 026,,,,,,,,,,,CWH ms 2 /01
BS 032,,,,,,,,,,,CWH ms 2 /01
BSHW68,,,,,,,,,,,CWH vh 1 /01
BTF16,,,,,,,,,,,ICH mc 1 /01
BTF17,,,,,,,,,,,ICH mc 1 /01
BW3012,,,,,,,,,,,IDF dm 2 /101
BW3019,,,,,,,,,,,MS  dk 1 /101
BW3029,,,,,,,,,,,ICH mk 4 /101
BW3063,,,,,,,,,,,IDF dm 2 /101
BW3065,,,,,,,,,,,IDF dm 2 /101
BW3068,,,,,,,,,,,MS  dk 1 /101
C770243,,,,,,,,,,,ESSFvc   /01
C780572,,,,,,,,,,,ICH wk 1 /101
C791415,,,,,,,,,,,ICH vk 1 /01
C791419,,,,,,,,,,,ICH vk 1 /01
C791422,,,,,,,,,,,ICH vk 1 /01
C791425,,,,,,,,,,,ICH vk 1 /01
C796887,,,,,,,,,,,ICH vk 1 /01
C796892,,,,,,,,,,,ICH vk 1 /01
CFI172A,,,,,,,,,,,MS  dk 1 /101
CFI1A,,,,,,,,,,,MS  dk 1 /101
CFI422A,,,,,,,,,,,MS  dk 2 /101
CFI422B,,,,,,,,,,,MS  dk 2 /101
CFI422C,,,,,,,,,,,MS  dk 2 /101
CFI625C,,,,,,,,,,,IDF dm 2 /101
CFI686C,,,,,,,,,,,ESSFdk 2 /101
CFI995B,,,,,,,,,,,ESSFdk 1 /101
CG0015,,,,,,,,,,,ESSFwc 2 /01
CG0020,,,,,,,,,,,ESSFwc 2 /01
CG0024,,,,,,,,,,,ESSFwc 2 /01
CG0025,,,,,,,,,,,ESSFwcw  /101
CM1382A,,,,,,,,,,,PP  dh 2 /101
CM1382B,,,,,,,,,,,PP  dh 2 /101
CM582A,,,,,,,,,,,ESSFwm 1 /101
CM84A,,,,,,,,,,,PP  dh 2 /101
CM84C,,,,,,,,,,,PP  dh 2 /101
COG01,,,,,,,,,,,IDF xh 1 /101
COG06,,,,,,,,,,,IDF xh 1 /101
COG08,,,,,,,,,,,IDF mw 1 /101
COG103,,,,,,,,,,,IDF xh 1 /101
COG125,,,,,,,,,,,IDF xh 1 /101
COG145,,,,,,,,,,,IDF xh 1 /101
COG150,,,,,,,,,,,IDF xh 1 /101
COG168,,,,,,,,,,,PP  xh 1 /101
COG25,,,,,,,,,,,IDF xh 1 /101
COG30,,,,,,,,,,,IDF dk 2 /101
COG31,,,,,,,,,,,IDF xh 1 /101
COG34,,,,,,,,,,,IDF xh 1 /101
COG35,,,,,,,,,,,PP  xh 1 /101
COG40,,,,,,,,,,,IDF xh 1 /101
COG55,,,,,,,,,,,IDF xh 1 /101
COG59,,,,,,,,,,,IDF xh 1 /101
COG65,,,,,,,,,,,IDF dk 2 /101
COG88,,,,,,,,,,,IDF xh 1 /101
COG89,,,,,,,,,,,IDF xh 1 /101
CR01-7,,,,,,,,,,,ESSFdm   /101
CR28013,,,,,,,,,,,ESSFwm 4 /101
CW8801,,,,,,,,,,,CWH vm 1a/01
CW8803,,,,,,,,,,,CWH vm 1 /01
CW8804,,,,,,,,,,,MH  mm 2 /01
CW8805,,,,,,,,,,,MH  mm 2 /01
CW8807,,,,,,,,,,,CWH ws 2 /01
CW8812,,,,,,,,,,,MH  mm 2 /01
CW8813,,,,,,,,,,,CWH ws 2 /01
CW8814,,,,,,,,,,,CWH ws 2 /01
CW8815,,,,,,,,,,,CWH vm 1a/01
CW8818,,,,,,,,,,,CWH vm 1 /01
CW8820,,,,,,,,,,,CWH vm 1 /01
CW8823,,,,,,,,,,,CWH vm 2 /01
CW8824,,,,,,,,,,,CWH vm 1 /01
CW8825,,,,,,,,,,,CWH ws 2 /01
CW8827,,,,,,,,,,,CWH vm 1 /01
CW8828,,,,,,,,,,,CWH vm 2 /01
CW8830,,,,,,,,,,,CWH vm 1a/01
CW8831,,,,,,,,,,,CWH vm 1 /01
CW8832,,,,,,,,,,,CWH vm 1 /01
CW8835,,,,,,,,,,,CWH vm 2 /01
CW8840,,,,,,,,,,,CWH ws 2 /01
CW8841,,,,,,,,,,,CWH ws 2 /01
CW8844,,,,,,,,,,,CWH ws 2 /01
CW8847,,,,,,,,,,,CWH vm 1 /01
CW8848,,,,,,,,,,,CWH ws 2 /01
CW8849,,,,,,,,,,,CWH ws 2 /01
CW8850,,,,,,,,,,,CWH ws 2 /01
CW8853,,,,,,,,,,,CWH ws 2 /01
CW8854,,,,,,,,,,,CWH ws 2 /01
CW8856,,,,,,,,,,,CWH vm 1 /01
CW8857,,,,,,,,,,,CWH vm 1 /01
CW8867,,,,,,,,,,,CWH vm 1 /01
CW8868,,,,,,,,,,,CWH vm 1 /01
D780515,,,,,,,,,,,ESSFwc 2 /01
D780516,,,,,,,,,,,ESSFwc 2 /01
D780526,,,,,,,,,,,ESSFwc 2 /01
D791439,,,,,,,,,,,ICH wk 1 /101
D89BSH8,,,,,,,,,,,ICH mw 1 /01
D89COP3,,,,,,,,,,,ICH mw 1 /01
D89LYL1,,,,,,,,,,,ICH mw 1 /01
D89WCO1,,,,,,,,,,,ICH mw 1 /01
DC00258,,,,,,,,,,,ICH mc 2 /01
DC01058,,,,,,,,,,,ICH mc 2 /01
DC01258,,,,,,,,,,,ICH mc 2 /01
DC01458,,,,,,,,,,,ICH mc 2 /01
DC01958,,,,,,,,,,,ICH mc 2 /01
DC02358,,,,,,,,,,,ICH mc 2 /01
DC02558,,,,,,,,,,,ICH mc 2 /01
DC03058,,,,,,,,,,,ICH mc 2 /01
DC03358,,,,,,,,,,,ICH mc 2 /01
DC03658,,,,,,,,,,,ICH mc 2 /01
DC03858,,,,,,,,,,,ICH mc 2 /01
DC03958,,,,,,,,,,,ICH mc 2 /01
DC04058,,,,,,,,,,,ICH mc 2 /01
DC04458,,,,,,,,,,,ICH mc 2 /01
DC04658,,,,,,,,,,,ICH mc 2 /01
DC04958,,,,,,,,,,,ICH mc 2 /01
DC05158,,,,,,,,,,,ICH mc 2 /01
DC05358,,,,,,,,,,,ICH mc 2 /01
DC05558,,,,,,,,,,,ICH mc 2 /01
DC05658,,,,,,,,,,,ICH mc 2 /01
DC05758,,,,,,,,,,,ICH mc 2 /01
DC06158,,,,,,,,,,,ICH mc 2 /01
DC06458,,,,,,,,,,,ICH mc 2 /01
DC06558,,,,,,,,,,,ICH mc 2 /01
DC06658,,,,,,,,,,,ICH mc 2 /01
DC06758,,,,,,,,,,,ICH mc 2 /01
DC07258,,,,,,,,,,,ICH mc 2 /01
DC07558,,,,,,,,,,,ICH mc 2 /01
DC08058,,,,,,,,,,,ICH mc 2 /01
DC10058,,,,,,,,,,,ICH mc 2 /01
DC10658,,,,,,,,,,,ICH mc 2 /01
DC10858,,,,,,,,,,,ICH mc 2 /01
DC11058,,,,,,,,,,,ICH mc 2 /01
DC11658,,,,,,,,,,,ICH mc 2 /01
DC11958,,,,,,,,,,,ICH mc 2 /01
DC12358,,,,,,,,,,,ICH mc 2 /01
DC12458,,,,,,,,,,,ICH mc 2 /01
DC12658,,,,,,,,,,,ICH mc 2 /01
DC12758,,,,,,,,,,,ICH mc 2 /01
DC12958,,,,,,,,,,,ICH mc 2 /01
DC13358,,,,,,,,,,,ICH mc 2 /01
DC13758,,,,,,,,,,,ICH mc 2 /01
DC13858,,,,,,,,,,,ICH mc 2 /01
