"2857","SCHISUB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"2858","SCHITEN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"2859","SCHIVEN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"2860","SCHIZAC",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,1,NA
"2861","SCHOACU",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,5,1,NA,NA,1,11,33
"2862","SCHOENP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"2863","SCHOPUN",NA,NA,NA,NA,NA,NA,4,NA,NA,NA,7,NA,NA,NA,1,NA,NA
"2864","SCHOTAB",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,4,2,NA,1,8,4,64
"2865","SCIRATR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,8
"2866","SCIRCYP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,2
"2867","SCIRMIC",NA,NA,NA,NA,NA,NA,NA,2,NA,1,5,NA,24,7,13,46,32
"2868","SCIRPUS",NA,NA,NA,NA,NA,NA,NA,NA,1,NA,3,2,4,NA,6,9,23
"2869","SCLEANN",1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"2870","SCLEOBT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"2871","SCLEROH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
"2872","SCLEROP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"2873","SCOLFES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,1,NA,1,8
"2874","SCOLOCH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
"2875","SCORCOS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA
"2876","SCORPID",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"2877","SCORREV",NA,NA,NA,NA,NA,1,NA,2,NA,1,1,1,1,NA,NA,58,37
"2878","SCORSCO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,12,10
"2879","SCOUAQU",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,1,1,NA,1
"2880","SCROPHL",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2881","SCROPHU",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"2882","SCUTANG",NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"2883","SCUTELL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"2884","SCUTGAL",NA,NA,NA,NA,NA,NA,2,NA,NA,NA,3,1,5,1,1,21,8
"2885","SCUTLAT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1
"2886","SECACER",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"2887","SEDUDIV",NA,NA,4,4,NA,6,3,1,1,1,NA,NA,NA,NA,NA,NA,43
"2888","SEDULAN",41,20,70,113,80,62,44,39,25,6,1,3,NA,NA,NA,1,553
"2889","SEDUM",4,1,4,6,8,2,2,2,1,1,NA,NA,NA,NA,NA,NA,8
"2890","SEDUORE",NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
"2891","SEDUSPA",NA,NA,2,3,2,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2
"2892","SEDUSTE",10,5,24,11,12,8,3,5,1,NA,NA,NA,NA,NA,NA,NA,25
"2893","SELADEN",228,43,86,71,46,31,18,22,6,2,NA,2,1,NA,NA,NA,381
"2894","SELAGIN",2,NA,3,5,2,NA,2,1,1,NA,NA,2,NA,1,1,5,24
"2895","SELASCO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8
"2896","SELASEL",NA,NA,NA,NA,NA,NA,NA,1,1,NA,2,2,4,3,NA,8,14
"2897","SELASIB",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9
"2898","SELASTA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"2899","SELAWAL",31,3,14,18,11,9,9,2,5,2,NA,NA,NA,NA,NA,NA,24
"2900","SELIGER",NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2901","SENECIO",1,NA,1,14,4,15,15,20,6,3,8,4,11,2,7,7,77
"2902","SENEERE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1
"2903","SENEFRE",NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,14
"2904","SENEHYD",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2905","SENEHYR",NA,NA,NA,2,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,1,1
"2906","SENEINT",NA,NA,1,17,5,3,5,6,7,NA,3,NA,1,NA,NA,1,29
"2907","SENELUG",NA,NA,NA,1,1,NA,NA,3,4,NA,4,5,1,4,1,5,149
"2908","SENEMEG",NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"2909","SENEPSU",NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA
"2910","SENESHE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
"2911","SENESYL",NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,6
"2912","SENETRI",NA,NA,NA,NA,1,2,6,26,57,105,122,168,486,115,210,364,1278
"2913","SENEVUL",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,1,NA,1,1,4
"2914","SERIRIG",NA,NA,NA,1,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2915","SETAVIR",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2916","SHEPARG",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2917","SHEPCAN",22,20,92,250,517,841,1050,1003,633,262,223,128,124,38,9,33,1543
"2918","SHEPHER",NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA
"2919","SIBBALD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"2920","SIBBPRO",NA,NA,1,3,3,10,8,2,12,8,9,7,15,1,6,2,684
"2921","SILEACA",NA,NA,NA,NA,2,5,1,3,15,3,1,7,NA,NA,NA,NA,590
"2922","SILEANT",2,NA,2,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"2923","SILECSE",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2924","SILEDIC",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2925","SILEDOU",1,3,10,4,4,3,2,NA,NA,NA,1,NA,NA,NA,NA,NA,18
"2926","SILEDRU",3,NA,2,9,1,14,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
"2927","SILELAT",1,NA,NA,1,NA,NA,2,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
"2928","SILEMEN",1,1,6,13,17,8,23,8,3,1,4,1,3,NA,NA,NA,46
"2929","SILENE",4,NA,4,4,1,1,4,3,NA,2,NA,NA,NA,NA,NA,NA,20
"2930","SILENOC",1,NA,1,NA,2,NA,2,1,1,NA,1,NA,NA,NA,NA,NA,6
"2931","SILEPAR",1,NA,1,3,4,5,5,8,8,1,1,NA,NA,NA,NA,NA,128
"2932","SILEREP",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2933","SILEURA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9
"2934","SILEVUL",NA,NA,1,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"2935","SIPHCER",NA,NA,NA,NA,NA,1,2,NA,2,NA,NA,1,3,NA,NA,28,5
"2936","SIPHULA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA
"2937","SISYALT",8,2,5,8,2,1,4,NA,NA,NA,1,NA,NA,NA,NA,NA,4
"2938","SISYCAL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1
"2939","SISYIDA",NA,NA,1,2,1,3,3,2,NA,NA,2,NA,NA,NA,NA,NA,2
"2940","SISYLIN",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2941","SISYLIT",NA,NA,NA,NA,NA,NA,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2942","SISYLOE",NA,NA,2,1,NA,1,9,NA,NA,NA,2,NA,NA,NA,NA,NA,NA
"2943","SISYMBR",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,2,NA,1,NA,NA,NA,1
"2944","SISYMON",NA,NA,NA,2,1,5,3,3,NA,NA,1,4,NA,NA,NA,NA,7
"2945","SISYOFF",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2946","SISYRIN",NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,1
"2947","SISYSEP",NA,NA,NA,NA,NA,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2948","SIUMSUA",NA,NA,NA,NA,NA,NA,2,NA,NA,1,2,1,3,NA,5,55,37
"2949","SMELAME",NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,50
"2950","SOLAAME",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
"2951","SOLADUL",NA,NA,NA,NA,NA,NA,4,1,NA,NA,1,NA,1,NA,3,1,1
"2952","SOLANUM",NA,NA,NA,NA,1,NA,NA,1,1,NA,NA,NA,NA,NA,NA,1,NA
"2953","SOLEOBO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,2
"2954","SOLERUB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"2955","SOLICAN",1,1,2,13,16,16,21,14,11,15,7,16,22,5,6,8,29
"2956","SOLIDAG",3,1,1,13,6,10,13,14,5,6,1,4,6,2,2,8,33
"2957","SOLIGLU",2,2,3,3,2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"2958","SOLILEP",NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2959","SOLIMIS",NA,NA,NA,3,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,7
"2960","SOLIMUL",4,2,2,17,20,37,28,42,41,13,15,11,3,2,NA,1,541
"2961","SOLINEM",NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,1,NA,NA,1,NA
"2962","SOLISIM",28,19,77,133,136,180,104,65,20,16,9,3,6,3,1,1,227
"2963","SOLOBIS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"2964","SOLOCRO",NA,NA,2,6,8,12,24,21,13,3,NA,3,1,NA,NA,NA,265
"2965","SOLORIN",NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,7
"2966","SOLOSAC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"2967","SONCARV",8,2,NA,5,4,7,9,NA,NA,3,3,NA,9,1,7,3,21
"2968","SONCASP",3,1,5,4,3,1,9,NA,NA,NA,2,NA,NA,NA,NA,NA,NA
"2969","SONCHUS",1,NA,4,3,2,4,1,2,NA,1,5,2,NA,1,1,NA,4
"2970","SONCOLE",1,NA,1,NA,NA,NA,2,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
"2971","SORBAUC",1,NA,NA,NA,NA,1,2,1,1,NA,1,1,5,NA,NA,NA,2
"2972","SORBSCO",1,1,1,14,37,101,250,474,515,477,328,280,327,71,39,41,386
"2973","SORBSIT",NA,NA,1,6,29,59,157,214,320,367,211,236,247,35,37,51,446
"2974","SORBUS",NA,NA,1,NA,2,3,3,15,22,10,17,4,6,2,NA,2,10
"2975","SPARANG",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,8,5
"2976","SPAREME",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4
"2977","SPARGAN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,3,7
"2978","SPARGRA",NA,NA,NA,NA,NA,NA,5,1,NA,NA,NA,NA,NA,NA,10,2,2
"2979","SPARHYP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"2980","SPARNAT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4
"2981","SPERCAN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4
"2982","SPERRUB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"2983","SPERSAL",NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2984","SPHAALA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"2985","SPHAANU",NA,NA,NA,NA,NA,NA,1,NA,5,5,5,10,17,11,28,213,74
"2986","SPHAAON",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA
"2987","SPHAAUS",NA,NA,NA,NA,NA,NA,2,NA,1,1,NA,1,6,NA,NA,18,3
"2988","SPHABAL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,2,NA
"2989","SPHACAI",NA,NA,NA,NA,NA,1,4,2,9,7,10,31,73,33,39,344,145
"2990","SPHACEN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,7
"2991","SPHACOM",NA,NA,NA,NA,NA,NA,1,NA,2,NA,NA,3,6,NA,2,19,8
"2992","SPHACON",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA
"2993","SPHACUS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,2,5,1
"2994","SPHAERA",NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2995","SPHAERC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"2996","SPHAERO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA
"2997","SPHAFIM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA
"2998","SPHAFUS",NA,NA,NA,NA,NA,NA,NA,NA,2,1,2,4,17,4,1,144,24
"2999","SPHAGIR",NA,NA,NA,1,NA,5,9,7,73,116,34,271,273,28,65,229,135
"3000","SPHAGLO",NA,NA,NA,NA,NA,NA,1,NA,NA,2,2,1,1,NA,NA,NA,3
"3001","SPHAGNA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"3002","SPHAGNU",NA,NA,NA,NA,1,2,12,5,26,20,22,66,137,56,76,413,360
"3003","SPHAHEN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,2,NA
"3004","SPHAJEN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"3005","SPHALIN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,2,24,6
"3006","SPHAMAG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,2,2,66,7
"3007","SPHAMAJ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA
"3008","SPHAMEN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,2,3
"3009","SPHAPAC",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,2,1,1,6,4
"3010","SPHAPAL",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,2,1,1,3,9,8
"3011","SPHAPAP",NA,NA,NA,NA,NA,NA,1,NA,2,3,1,35,25,NA,6,76,21
"3012","SPHAPLA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,4,3
"3013","SPHAQUI",NA,NA,NA,NA,NA,1,4,NA,NA,NA,NA,1,2,NA,1,1,NA
"3014","SPHARIP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,6,4
"3015","SPHARUB",NA,NA,NA,NA,NA,2,NA,1,2,2,1,8,19,3,3,62,24
"3016","SPHARUI",NA,NA,NA,NA,NA,NA,NA,NA,1,1,2,NA,5,NA,1,5,1
"3017","SPHARUS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,4,3,17,32
"3018","SPHASQU",NA,NA,NA,NA,NA,NA,NA,NA,3,6,4,13,36,21,36,88,53
"3019","SPHASUN",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,2,NA,NA,NA,25,2
"3020","SPHASUS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,32,15
"3021","SPHATEN",NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,3,4,NA,NA,34,6
"3022","SPHATER",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,4,2,34,17
"3023","SPHATUC",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"3024","SPHAWAR",NA,NA,NA,NA,NA,NA,2,NA,2,NA,4,9,9,13,8,136,98
"3025","SPHAWIL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA
"3026","SPHAWUL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"3027","SPILREV",NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3028","SPIRAEA",NA,NA,NA,2,3,1,2,1,2,NA,NA,NA,1,NA,NA,4,2
"3029","SPIRANT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"3030","SPIRDOU",NA,NA,1,NA,4,7,15,37,32,43,38,47,114,51,23,223,110
"3031","SPIRLUC",70,45,158,393,630,967,1265,1164,759,340,229,154,144,36,3,21,1638
"3032","SPIRPOL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1
"3033","SPIRROM",NA,NA,2,1,1,NA,NA,3,NA,2,8,NA,2,5,3,50,34
"3034","SPIRSPL",NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,1,NA,NA,3,5,3
"3035","SPIRXPY",NA,NA,NA,NA,NA,2,11,13,6,7,11,10,4,5,1,5,8
"3036","SPLAAMP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,1,2
"3037","SPLACHA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1
"3038","SPLACHN",NA,NA,NA,NA,NA,NA,1,NA,2,NA,NA,NA,1,NA,NA,1,NA
"3039","SPLACHU",NA,NA,NA,NA,NA,1,1,2,1,NA,1,1,NA,NA,NA,1,NA
"3040","SPLALUT",NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,NA,NA,NA,4
"3041","SPLARUB",NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3042","SPLASPH",NA,NA,NA,NA,NA,3,6,2,1,2,3,5,1,1,1,1,5
"3043","SPLAVAS",NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,2,NA,1,NA,NA,2
"3044","SPORCRY",86,4,15,12,1,4,1,NA,2,NA,NA,NA,NA,NA,NA,NA,5
"3045","SPOROBO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1
"3046","SQUACAR",NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3047","SQUALEN",NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"3048","SQUAMAR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"3049","STACARV",NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
"3050","STACCHA",NA,NA,NA,NA,NA,NA,1,1,NA,6,7,2,33,NA,4,10,22
"3051","STACHYS",NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
"3052","STACMEX",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,28,NA,3,6,NA
"3053","STACPAL",NA,NA,NA,NA,NA,1,3,NA,NA,NA,2,NA,NA,NA,3,7,6
"3054","STELBOR",NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,2,4
"3055","STELCAL",NA,NA,NA,2,NA,2,6,8,4,5,5,12,17,4,11,17,43
"3056","STELCRA",NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,1,NA,NA,NA,2
"3057","STELCRI",NA,NA,NA,1,2,NA,3,1,4,7,8,5,53,13,15,12,27
"3058","STELGRA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"3059","STELHUM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,1
"3060","STELLAR",6,2,2,8,3,7,12,7,4,16,10,8,17,4,9,26,33
"3061","STELLOG",1,1,NA,3,1,7,10,5,12,13,6,3,19,1,2,49,158
"3062","STELLON",NA,NA,NA,1,4,3,6,7,5,3,3,6,7,NA,NA,7,159
"3063","STELMED",2,NA,NA,NA,1,NA,1,NA,NA,NA,NA,1,1,NA,NA,1,3
"3064","STELNIT",4,1,4,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"3065","STELUMB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,9
"3066","STENANT",NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,2
"3067","STEPHAN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"3068","STEPTEN",41,6,2,2,NA,NA,3,NA,1,NA,NA,NA,NA,NA,NA,NA,3
"3069","STERALP",NA,NA,1,3,1,7,6,2,1,2,NA,NA,1,NA,NA,NA,225
"3070","STERCON",NA,NA,NA,NA,1,NA,1,2,1,1,NA,1,NA,NA,1,NA,1
"3071","STERDEP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"3072","STEREOA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"3073","STEREOC",5,2,17,32,79,104,93,53,52,18,10,8,5,1,2,3,358
"3074","STERGLA",NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8
"3075","STERGRA",NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"3076","STERINT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"3077","STERPAS",3,1,4,13,28,51,50,25,40,12,7,6,1,NA,NA,1,148
"3078","STERRIV",NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,5
"3079","STERTOM",3,2,18,29,28,61,73,46,22,13,3,4,2,NA,NA,1,143
"3080","STICTA",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3081","STREAMP",NA,NA,2,3,10,25,101,291,516,622,657,746,1295,240,232,294,817
"3082","STRELAN",NA,NA,1,3,19,59,182,350,560,798,547,858,1136,171,184,235,576
"3083","STREPTO",NA,NA,NA,NA,3,3,5,6,8,10,4,15,12,1,2,4,7
"3084","STRESTR",NA,NA,2,1,5,17,36,63,116,154,157,152,196,23,41,26,160
"3085","STUCPEC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"3086","SUAECAL",NA,NA,NA,NA,NA,NA,4,2,NA,NA,3,NA,NA,NA,3,1,NA
"3087","SWERPER",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"3088","SYMPALB",85,40,139,312,416,446,624,456,277,156,155,116,119,17,6,15,925
"3089","SYMPASC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"3090","SYMPBOR",NA,NA,NA,1,NA,1,NA,1,1,3,NA,6,3,2,NA,39,10
"3091","SYMPBRA",NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,2,4
"3092","SYMPCAM",1,7,3,9,5,9,8,2,NA,1,NA,5,1,NA,NA,NA,10
"3093","SYMPCII",1,2,12,49,109,181,299,471,213,211,178,142,145,49,12,56,338
"3094","SYMPCIL",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,2,NA,NA,NA,NA,NA,NA
"3095","SYMPERI",2,NA,2,6,4,2,17,5,NA,2,6,8,1,NA,9,3,9
"3096","SYMPFAL",NA,NA,NA,NA,1,NA,2,NA,1,NA,NA,NA,NA,NA,NA,1,2
"3097","SYMPFOL",2,2,4,12,15,41,86,63,95,59,80,52,98,29,32,93,395
"3098","SYMPHES",NA,NA,1,NA,6,1,7,3,NA,1,NA,NA,NA,NA,NA,NA,8
"3099","SYMPHOR",NA,NA,NA,3,2,6,5,4,1,1,1,2,1,NA,NA,NA,8
"3100","SYMPHYO",NA,NA,NA,1,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,6
"3101","SYMPLAE",NA,NA,NA,5,17,1,4,2,2,NA,1,1,1,NA,NA,NA,36
"3102","SYMPLAN",NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"3103","SYMPOCC",5,2,7,17,8,17,31,8,2,NA,2,1,1,NA,NA,NA,47
"3104","SYMPORE",NA,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"3105","SYMPPUN",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA
